,line_id,order_id,order_date,order_timestamp,store_id,sku,quantity,product_style,product_category,product_size,product_list_price,line_total,parent_line_id,original_order_id,order_type,order_type_original
911,3D0000020000,3D01015395,2018-06-02 00:00:00,2018-06-02 15:59:09,33,10910173,1,223434,22, 8½,85.0,69.98,,3D01015395,1,1.0
912,0F0000082036,0F01055964,2018-06-02 00:00:00,2018-06-02 16:01:26,5,11014042,1,237724,22,12,180.0,149.98,,0F01055964,1,1.0
913,2I0000001904,2I01001345,2018-06-02 00:00:00,2018-06-02 16:02:21,28,10922150,1,225006,22,10,95.0,84.98,,2I01001345,1,1.0
914,BB0000013743,BB01009257,2018-06-02 00:00:00,2018-06-02 16:07:25,11,11020819,1,238643,22,13,55.0,49.98,,BB01009257,1,1.0
915,3E0000021886,3E01015082,2018-06-02 00:00:00,2018-06-02 16:11:58,34,10875370,-1,218198,22, 9,65.0,-59.98,3E0000021864,3E01015074,3,
916,3E0000021887,3E01015082,2018-06-02 00:00:00,2018-06-02 16:11:58,34,10875370,1,218198,22, 9,65.0,59.98,,3E01015082,3,1.0
917,2I0000001923,2I01001359,2018-06-02 00:00:00,2018-06-02 16:35:59,28,11026425,1,239446,22,10½,150.0,129.98,,2I01001359,1,1.0
918,2I0000001928,2I01001363,2018-06-02 00:00:00,2018-06-02 17:12:01,28,10767385,1,202529,22,10,65.0,59.98,,2I01001363,1,1.0
919,3E0000021979,3E01015144,2018-06-03 00:00:00,2018-06-03 12:12:13,34,11021833,1,238808,22, 9½,170.0,149.98,,3E01015144,1,1.0
920,3D0000020139,3D01015498,2018-06-03 00:00:00,2018-06-03 12:23:32,33,11014256,1,237740,22,11,120.0,99.98,,3D01015498,1,1.0
921,2I0000001978,2I01001399,2018-06-03 00:00:00,2018-06-03 12:29:05,28,10919622,1,224700,22, 9,45.0,45.0,,2I01001399,1,1.0
922,0F0000082182,0F01056057,2018-06-03 00:00:00,2018-06-03 12:32:05,5,11041587,-1,241536,22, 7½,150.0,-150.0,AF0000033404,AF01022818,3,
923,0F0000082185,0F01056057,2018-06-03 00:00:00,2018-06-03 12:32:05,5,11041587,1,241536,22, 7½,150.0,119.98,,0F01056057,3,1.0
924,AF0000036045,AF01024542,2018-06-03 00:00:00,2018-06-03 12:44:34,5,11020830,1,238649,22, 8,195.0,179.98,,AF01024542,1,1.0
925,2I0000001979,2I01001400,2018-06-03 00:00:00,2018-06-03 12:49:01,28,11049535,1,242697,22,10½,180.0,159.98,,2I01001400,1,
926,2I0000001983,2I01001403,2018-06-03 00:00:00,2018-06-03 13:07:03,28,11027053,1,239562,22,11,128.0,109.98,,2I01001403,1,1.0
927,2F0000007588,2F01005416,2018-06-03 00:00:00,2018-06-03 13:09:50,25,11014467,1,237759,22,12,42.0,42.0,,2F01005416,1,1.0
928,2I0000001994,2I01001407,2018-06-03 00:00:00,2018-06-03 13:25:15,28,11020805,1,238645,22, 7,75.0,64.98,,2I01001407,1,1.0
929,0F0000082227,0F01056086,2018-06-03 00:00:00,2018-06-03 13:36:52,5,10693341,1,191823,22, 9,145.0,129.98,,0F01056086,1,1.0
930,0F0000082228,0F01056086,2018-06-03 00:00:00,2018-06-03 13:36:52,5,11015778,1,238047,22, 9,168.0,149.98,,0F01056086,1,1.0
931,2I0000002003,2I01001412,2018-06-03 00:00:00,2018-06-03 13:36:56,28,10982419,1,233567,22,11,168.0,149.98,,2I01001412,1,
932,2I0000002010,2I01001415,2018-06-03 00:00:00,2018-06-03 13:48:36,28,11049535,-1,242697,22,10½,180.0,-159.98,2I0000001979,2I01001400,1,
933,0F0000082250,0F01056099,2018-06-03 00:00:00,2018-06-03 13:58:08,5,11048644,1,242556,22, 9,220.0,179.98,,0F01056099,1,1.0
934,3D0000020159,3D01015516,2018-06-03 00:00:00,2018-06-03 14:14:29,33,11014253,1,237740,22, 9½,120.0,99.98,,3D01015516,1,1.0
935,2I0000002016,2I01001421,2018-06-03 00:00:00,2018-06-03 14:20:48,28,11020817,1,238643,22,11,55.0,49.98,,2I01001421,1,1.0
936,3D0000020164,3D01015521,2018-06-03 00:00:00,2018-06-03 14:39:19,33,10916177,1,224384,22, 7,168.0,149.98,,3D01015521,1,1.0
937,2I0000002023,2I01001426,2018-06-03 00:00:00,2018-06-03 14:41:08,28,11022914,1,238980,22, 8,80.0,69.98,,2I01001426,1,1.0
938,2I0000002027,2I01001430,2018-06-03 00:00:00,2018-06-03 14:54:57,28,10982419,-1,233567,22,11,168.0,-149.98,2I0000002003,2I01001412,1,
939,2I0000002033,2I01001434,2018-06-03 00:00:00,2018-06-03 15:27:01,28,11032426,1,240322,22,11,178.0,149.98,,2I01001434,1,1.0
940,2I0000002035,2I01001436,2018-06-03 00:00:00,2018-06-03 15:44:00,28,10986732,1,234091,22,10,195.0,179.98,,2I01001436,1,1.0
941,2I0000002038,2I01001437,2018-06-03 00:00:00,2018-06-03 15:47:03,28,11021207,1,238695,22, 9,35.0,29.98,,2I01001437,1,1.0
942,3D0000020195,3D01015544,2018-06-03 00:00:00,2018-06-03 15:52:06,33,11023652,1,239041,22, 9,125.0,109.98,,3D01015544,1,1.0
943,2F0000007623,2F01005440,2018-06-03 00:00:00,2018-06-03 15:52:14,25,10986732,1,234091,22,10,195.0,179.98,,2F01005440,1,1.0
944,2F0000007624,2F01005440,2018-06-03 00:00:00,2018-06-03 15:52:14,25,11023009,1,238988,22,10,80.0,59.98,,2F01005440,1,1.0
945,2I0000002040,2I01001439,2018-06-03 00:00:00,2018-06-03 15:58:48,28,11014463,1,237759,22, 8,42.0,42.0,,2I01001439,1,1.0
946,2I0000002041,2I01001439,2018-06-03 00:00:00,2018-06-03 15:58:48,28,11014466,1,237759,22,11,42.0,42.0,,2I01001439,1,1.0
947,2I0000002045,2I01001442,2018-06-03 00:00:00,2018-06-03 16:05:50,28,10997470,1,235644,22, 9,195.0,179.98,,2I01001442,1,1.0
948,2I0000002046,2I01001443,2018-06-03 00:00:00,2018-06-03 16:06:34,28,10872255,1,217736,22,10,75.0,64.98,,2I01001443,1,1.0
949,2I0000002055,2I01001447,2018-06-03 00:00:00,2018-06-03 16:22:48,28,11016593,1,238110,22, 9,130.0,109.98,,2I01001447,1,1.0
950,2I0000002061,2I01001451,2018-06-03 00:00:00,2018-06-03 16:37:41,28,10989709,1,234566,22,12,120.0,79.98,,2I01001451,1,1.0
951,3E0000022052,3E01015195,2018-06-03 00:00:00,2018-06-03 16:43:19,34,10895404,1,221060,22, 9,75.0,64.98,,3E01015195,1,1.0
952,2I0000002065,2I01001455,2018-06-03 00:00:00,2018-06-03 16:44:42,28,10973427,1,232416,22, 8½,150.0,129.98,,2I01001455,1,1.0
953,3D0000020217,3D01015563,2018-06-03 00:00:00,2018-06-03 17:04:30,33,11027109,1,239561,22, 9,128.0,109.98,,3D01015563,1,1.0
954,2I0000002078,2I01001464,2018-06-03 00:00:00,2018-06-03 17:34:32,28,11017771,1,238236,22, 9,110.0,99.98,,2I01001464,1,1.0
955,2I0000002079,2I01001465,2018-06-03 00:00:00,2018-06-03 17:41:57,28,10973768,1,232453,22, 9,195.0,195.0,,2I01001465,1,1.0
956,2I0000002081,2I01001467,2018-06-03 00:00:00,2018-06-03 17:45:13,28,10973430,1,232416,22,10,150.0,129.98,,2I01001467,1,1.0
957,1B0000040032,1B01027298,2018-06-04 00:00:00,2018-06-04 10:24:36,11,11020808,1,238645,22,10,75.0,64.98,,1B01027298,1,1.0
958,3E0000022069,3E01015207,2018-06-04 00:00:00,2018-06-04 10:43:14,34,10997462,1,235643,22, 9,195.0,179.98,,3E01015207,1,1.0
959,BB0000013861,BB01009333,2018-06-04 00:00:00,2018-06-04 10:50:51,11,10932187,1,226494,22,11,45.0,39.98,,BB01009333,1,1.0
960,2I0000002086,2I01001471,2018-06-04 00:00:00,2018-06-04 12:15:44,28,11026480,1,239452,22,12,115.0,99.98,,2I01001471,1,1.0
961,0F0000082449,0F01056219,2018-06-04 00:00:00,2018-06-04 12:20:57,5,11027584,1,239640,22,10,128.0,99.98,,0F01056219,1,
963,AF0000036234,AF01024666,2018-06-04 00:00:00,2018-06-04 12:55:13,5,11032362,1,240314,22,11,275.0,199.98,,AF01024666,1,1.0
964,0F0000082461,0F01056228,2018-06-04 00:00:00,2018-06-04 12:57:47,5,11036446,1,240799,22,12,198.0,149.98,,0F01056228,1,1.0
965,3D0000020256,3D01015598,2018-06-04 00:00:00,2018-06-04 13:16:39,33,10973507,1,232423,22, 9½,160.0,129.98,,3D01015598,1,1.0
966,3D0000020257,3D01015598,2018-06-04 00:00:00,2018-06-04 13:16:39,33,11026475,1,239452,22, 9½,115.0,99.98,,3D01015598,1,1.0
967,2I0000002091,2I01001476,2018-06-04 00:00:00,2018-06-04 13:30:53,28,11029363,1,239916,22,11,120.0,89.98,,2I01001476,1,1.0
968,2I0000002092,2I01001476,2018-06-04 00:00:00,2018-06-04 13:30:53,28,11027576,1,239639,22,11,128.0,99.98,,2I01001476,1,1.0
969,3E0000022098,3E01015224,2018-06-04 00:00:00,2018-06-04 13:33:54,34,11026474,1,239452,22, 9,115.0,99.98,,3E01015224,1,1.0
970,AF0000036250,AF01024677,2018-06-04 00:00:00,2018-06-04 13:49:23,5,11021745,1,238798,22,10½,130.0,109.98,,AF01024677,1,
971,AF0000036251,AF01024677,2018-06-04 00:00:00,2018-06-04 13:49:23,5,10985157,1,233906,22,10,350.0,299.98,,AF01024677,1,
972,AF0000036256,AF01024680,2018-06-04 00:00:00,2018-06-04 13:56:52,5,11021745,-1,238798,22,10½,130.0,-109.98,AF0000036250,AF01024677,2,
973,AF0000036257,AF01024680,2018-06-04 00:00:00,2018-06-04 13:56:52,5,10985157,-1,233906,22,10,350.0,-299.98,AF0000036251,AF01024677,2,
974,3D0000020260,3D01015601,2018-06-04 00:00:00,2018-06-04 14:07:39,33,10874919,1,218149,22, 8½,100.0,100.0,,3D01015601,1,1.0
975,3E0000022107,3E01015231,2018-06-04 00:00:00,2018-06-04 14:36:36,34,10954876,1,229860,22, 7,158.0,139.98,,3E01015231,1,
976,AF0000036273,AF01024689,2018-06-04 00:00:00,2018-06-04 14:40:18,5,11026596,1,239470,22,10½,90.0,90.0,,AF01024689,1,1.0
977,3E0000022117,3E01015237,2018-06-04 00:00:00,2018-06-04 15:28:51,34,10930889,1,226305,22, 9,158.0,129.98,,3E01015237,1,1.0
978,1B0000040111,1B01027355,2018-06-04 00:00:00,2018-06-04 15:49:56,11,10976189,1,232725,22,10,60.0,60.0,,1B01027355,1,1.0
979,3E0000022122,3E01015240,2018-06-04 00:00:00,2018-06-04 16:01:59,34,10895402,1,221060,22, 8,75.0,64.98,,3E01015240,1,1.0
980,AF0000036306,AF01024713,2018-06-04 00:00:00,2018-06-04 16:04:58,5,11021774,1,238800,22,12,170.0,149.98,,AF01024713,1,1.0
981,3E0000022124,3E01015241,2018-06-04 00:00:00,2018-06-04 16:34:13,34,11021945,1,238820,22, 8,65.0,59.98,,3E01015241,1,1.0
982,3E0000022125,3E01015241,2018-06-04 00:00:00,2018-06-04 16:34:13,34,11021932,1,238817,22, 8,65.0,59.98,,3E01015241,1,1.0
983,0F0000082575,0F01056304,2018-06-04 00:00:00,2018-06-04 16:41:28,5,10976189,1,232725,22,10,60.0,60.0,,0F01056304,1,1.0
984,3D0000020276,3D01015614,2018-06-04 00:00:00,2018-06-04 17:02:12,33,10875777,1,218248,22, 9½,115.0,99.98,,3D01015614,1,1.0
985,0F0000082610,0F01056321,2018-06-04 00:00:00,2018-06-04 18:05:00,5,10875776,1,218248,22, 9,115.0,99.98,,0F01056321,1,1.0
986,AF0000036328,AF01024725,2018-06-04 00:00:00,2018-06-04 18:07:15,5,10967808,1,231508,22, 9,85.0,79.98,,AF01024725,1,1.0
987,3E0000022143,3E01015254,2018-06-04 00:00:00,2018-06-04 19:28:12,34,10930891,1,226305,22,11,158.0,129.98,,3E01015254,1,1.0
988,0F0000082651,0F01056345,2018-06-04 00:00:00,2018-06-04 19:46:13,5,11022660,-1,238946,22,10,195.0,-195.0,AF0000032598,AF01022298,1,
989,3E0000022153,3E01015260,2018-06-04 00:00:00,2018-06-04 19:56:02,34,11027042,1,239559,22, 9,128.0,99.98,,3E01015260,1,1.0
990,3E0000022154,3E01015260,2018-06-04 00:00:00,2018-06-04 19:56:02,34,11014525,1,237775,22,10,45.0,45.0,,3E01015260,1,1.0
991,AF0000036355,AF01024747,2018-06-04 00:00:00,2018-06-04 20:31:16,5,10787977,1,205580,22,10,158.0,139.98,,AF01024747,1,1.0
992,AF0000036356,AF01024747,2018-06-04 00:00:00,2018-06-04 20:31:16,5,10955611,1,229934,22,10,128.0,109.98,,AF01024747,1,1.0
993,2I0000002117,2I01001501,2018-06-04 00:00:00,2018-06-04 20:32:13,28,11016481,1,238098,22,10½,140.0,119.98,,2I01001501,1,1.0
994,0F0000082673,0F01056361,2018-06-04 00:00:00,2018-06-04 20:41:36,5,11026476,1,239452,22,10,115.0,99.98,,0F01056361,1,1.0
995,3E0000022159,3E01015265,2018-06-04 00:00:00,2018-06-04 20:48:21,34,10974622,1,232550,22,10,80.0,69.98,,3E01015265,1,
996,3E0000022163,3E01015268,2018-06-04 00:00:00,2018-06-04 21:01:39,34,10865976,1,216928,22, 9,158.0,139.98,,3E01015268,1,
997,3E0000022164,3E01015268,2018-06-04 00:00:00,2018-06-04 21:01:39,34,11027022,1,239558,22, 7,128.0,109.98,,3E01015268,1,
998,2I0000002134,2I01001511,2018-06-05 00:00:00,2018-06-05 10:14:39,28,10958031,-1,230355,22, 9,298.0,-298.0,2I0000000338,2I01000235,1,
999,3E0000022166,3E01015270,2018-06-05 00:00:00,2018-06-05 10:34:41,34,10954888,1,229861,22,12,158.0,129.98,,3E01015270,1,1.0
1000,3E0000022170,3E01015273,2018-06-05 00:00:00,2018-06-05 11:26:20,34,10716852,1,195284,22,12,125.0,109.98,,3E01015273,1,1.0
1001,3E0000022172,3E01015275,2018-06-05 00:00:00,2018-06-05 11:41:21,34,10662825,1,187466,22, 8,125.0,109.98,,3E01015275,1,1.0
1002,AF0000036376,AF01024763,2018-06-05 00:00:00,2018-06-05 11:51:26,5,11022981,1,238984,22, 9,80.0,69.98,,AF01024763,1,1.0
1003,3E0000022189,3E01015286,2018-06-05 00:00:00,2018-06-05 12:48:47,34,10963549,1,230888,22, 8,350.0,249.98,,3E01015286,1,1.0
1004,AF0000036409,AF01024784,2018-06-05 00:00:00,2018-06-05 13:26:34,5,10875777,1,218248,22, 9½,115.0,99.98,,AF01024784,1,1.0
1005,3E0000022203,3E01015297,2018-06-05 00:00:00,2018-06-05 13:45:31,34,10991604,1,234853,22,12,120.0,99.98,,3E01015297,1,1.0
1006,1B0000040253,1B01027458,2018-06-05 00:00:00,2018-06-05 13:51:57,11,10819833,1,210108,22,12,65.0,59.98,,1B01027458,1,1.0
1007,3E0000022212,3E01015301,2018-06-05 00:00:00,2018-06-05 14:44:39,34,11005315,1,236741,22,12,128.0,63.98,,3E01015301,1,1.0
1008,3E0000022213,3E01015301,2018-06-05 00:00:00,2018-06-05 14:44:39,34,11005218,1,236740,22,12,128.0,63.98,,3E01015301,1,1.0
1009,AF0000036464,AF01024821,2018-06-05 00:00:00,2018-06-05 16:23:57,5,11016383,1,238091,22, 7,130.0,109.98,,AF01024821,1,
1010,1B0000040303,1B01027486,2018-06-05 00:00:00,2018-06-05 16:28:18,11,11026449,1,239448,22, 9½,150.0,129.98,,1B01027486,1,1.0
1011,AF0000036466,AF01024823,2018-06-05 00:00:00,2018-06-05 16:37:30,5,10879784,1,218907,22,11,75.0,64.98,,AF01024823,1,1.0
1012,0F0000082850,0F01056480,2018-06-05 00:00:00,2018-06-05 16:51:26,5,11014013,1,237722,22,10½,230.0,179.98,,0F01056480,1,1.0
1013,0F0000082853,0F01056482,2018-06-05 00:00:00,2018-06-05 16:54:58,5,10832705,1,212076,22, 9,85.0,69.98,,0F01056482,1,1.0
1014,AF0000036472,AF01024828,2018-06-05 00:00:00,2018-06-05 17:08:06,5,11036490,1,240805,22, 8,198.0,149.98,,AF01024828,1,1.0
1015,3D0000020343,3D01015669,2018-06-05 00:00:00,2018-06-05 17:24:58,33,11027063,1,239563,22,12,128.0,109.98,,3D01015669,1,1.0
1016,0F0000082870,0F01056492,2018-06-05 00:00:00,2018-06-05 17:37:46,5,10976370,1,232749,22, 7½,125.0,99.98,,0F01056492,1,1.0
1017,3D0000020346,3D01015671,2018-06-05 00:00:00,2018-06-05 17:51:04,33,11014251,1,237740,22, 8½,120.0,99.98,,3D01015671,1,1.0
1018,3D0000020350,3D01015672,2018-06-05 00:00:00,2018-06-05 17:52:45,33,11014859,1,237806,22, 8,255.0,229.98,,3D01015672,1,1.0
1019,3E0000022232,3E01015315,2018-06-05 00:00:00,2018-06-05 18:04:02,34,10865976,-1,216928,22, 9,158.0,-139.98,3E0000022163,3E01015268,2,
1020,3E0000022233,3E01015315,2018-06-05 00:00:00,2018-06-05 18:04:02,34,11027022,-1,239558,22, 7,128.0,-109.98,3E0000022164,3E01015268,2,
1021,3D0000020353,3D01015674,2018-06-05 00:00:00,2018-06-05 18:16:32,33,11014181,1,237735,22,10,120.0,99.98,,3D01015674,1,
1022,1B0000040323,1B01027502,2018-06-05 00:00:00,2018-06-05 18:27:39,11,11021527,1,238751,22, 8½,150.0,134.98,,1B01027502,1,1.0
1023,3D0000020356,3D01015677,2018-06-05 00:00:00,2018-06-05 18:27:51,33,11014181,-1,237735,22,10,120.0,-99.98,3D0000020353,3D01015674,1,
1024,3D0000020357,3D01015678,2018-06-05 00:00:00,2018-06-05 18:42:55,33,11013960,1,237718,22,10½,170.0,149.98,,3D01015678,1,1.0
1025,3D0000020358,3D01015678,2018-06-05 00:00:00,2018-06-05 18:42:55,33,10910177,1,223434,22,10½,85.0,69.98,,3D01015678,1,1.0
1026,3D0000020360,3D01015680,2018-06-05 00:00:00,2018-06-05 18:45:08,33,11013987,1,237720,22,10½,170.0,149.98,,3D01015680,1,1.0
1027,3D0000020361,3D01015681,2018-06-05 00:00:00,2018-06-05 18:46:46,33,11027070,-1,239564,22,10,128.0,-128.0,3D0000019285,3D01014860,1,
1028,1B0000040337,1B01027513,2018-06-05 00:00:00,2018-06-05 19:45:42,11,11021847,1,238809,22,10,170.0,149.98,,1B01027513,1,1.0
1029,2I0000002175,2I01001535,2018-06-05 00:00:00,2018-06-05 19:52:54,28,11014472,1,237760,22, 9,45.0,45.0,,2I01001535,1,1.0
1030,1B0000040343,1B01027518,2018-06-05 00:00:00,2018-06-05 20:10:43,11,10662829,1,187466,22,10,125.0,109.98,,1B01027518,1,1.0
1031,AF0000036503,AF01024853,2018-06-05 00:00:00,2018-06-05 20:14:03,5,10997461,1,235643,22, 8,195.0,179.98,,AF01024853,1,1.0
1032,3D0000020375,3D01015693,2018-06-05 00:00:00,2018-06-05 20:14:55,33,11005313,1,236741,22,10,128.0,63.98,,3D01015693,1,1.0
1033,1B0000040349,1B01027522,2018-06-05 00:00:00,2018-06-05 20:32:22,11,11016481,1,238098,22,10½,140.0,119.98,,1B01027522,1,1.0
1034,1B0000040350,1B01027523,2018-06-05 00:00:00,2018-06-05 20:33:23,11,11016430,1,238094,22,11,55.0,49.98,,1B01027523,1,1.0
1035,0F0000082992,0F01056590,2018-06-06 00:00:00,2018-06-06 12:59:14,5,10711344,1,194519,22,10,150.0,134.98,,0F01056590,1,1.0
1036,AF0000036552,AF01024891,2018-06-06 00:00:00,2018-06-06 13:09:25,5,10976178,1,232724,22, 7,150.0,150.0,,AF01024891,1,1.0
1037,0F0000083007,0F01056599,2018-06-06 00:00:00,2018-06-06 13:21:32,5,11021812,1,238806,22,11,170.0,149.98,,0F01056599,1,1.0
1038,2I0000002204,2I01001556,2018-06-06 00:00:00,2018-06-06 13:33:31,28,11021745,1,238798,22,10½,130.0,109.98,,2I01001556,1,1.0
1039,2F0000007877,2F01005613,2018-06-06 00:00:00,2018-06-06 13:45:15,25,11022984,1,238984,22,10½,80.0,69.98,,2F01005613,1,1.0
1040,2I0000002214,2I01001564,2018-06-06 00:00:00,2018-06-06 15:18:55,28,10794342,1,206412,22, 9,140.0,140.0,,2I01001564,1,1.0
1041,3E0000022304,3E01015358,2018-06-06 00:00:00,2018-06-06 15:23:41,34,10976177,-1,232724,22, 6,150.0,-150.0,3E0000021522,3E01014842,1,
1042,3D0000020411,3D01015719,2018-06-06 00:00:00,2018-06-06 16:11:18,33,10974483,1,232533,22, 9,79.0,69.98,,3D01015719,1,1.0
1043,3D0000020416,3D01015723,2018-06-06 00:00:00,2018-06-06 16:30:26,33,11018985,1,238416,22, 8½,140.0,119.98,,3D01015723,1,1.0
1044,3D0000020418,3D01015725,2018-06-06 00:00:00,2018-06-06 16:48:43,33,11014388,1,237753,22,10½,130.0,109.98,,3D01015725,1,1.0
1045,3D0000020419,3D01015726,2018-06-06 00:00:00,2018-06-06 16:56:47,33,11020829,1,238649,22, 7,195.0,179.98,,3D01015726,1,1.0
1046,AF0000036614,AF01024933,2018-06-06 00:00:00,2018-06-06 18:08:21,5,10846671,1,213997,22,11,85.0,69.98,,AF01024933,1,1.0
1047,2I0000002227,2I01001575,2018-06-06 00:00:00,2018-06-06 18:20:25,28,11017248,1,238159,22, 8½,75.0,64.98,,2I01001575,1,1.0
1048,3D0000020432,3D01015737,2018-06-06 00:00:00,2018-06-06 18:39:50,33,11014465,1,237759,22,10,42.0,42.0,,3D01015737,1,1.0
1049,2F0000007913,2F01005634,2018-06-06 00:00:00,2018-06-06 18:46:01,25,11014183,1,237735,22,11,120.0,99.98,,2F01005634,1,
1050,0F0000083136,0F01056690,2018-06-06 00:00:00,2018-06-06 19:24:05,5,10996557,1,235468,22, 9,130.0,109.98,,0F01056690,1,1.0
1051,0F0000083163,0F01056707,2018-06-06 00:00:00,2018-06-06 20:34:44,5,10849553,1,214317,22,10½,85.0,79.98,,0F01056707,1,1.0
1052,0F0000083164,0F01056708,2018-06-06 00:00:00,2018-06-06 20:43:28,5,10981827,1,233481,22,13,128.0,109.98,,0F01056708,1,
1053,0F0000083166,0F01056710,2018-06-06 00:00:00,2018-06-06 20:47:29,5,10981827,-1,233481,22,13,128.0,-109.98,0F0000083164,0F01056708,1,
1054,2I0000002239,2I01001584,2018-06-06 00:00:00,2018-06-06 20:50:04,28,10895412,1,221060,22,13,75.0,64.98,,2I01001584,1,1.0
1055,3D0000020455,3D01015758,2018-06-06 00:00:00,2018-06-06 20:58:39,33,10919617,1,224699,22,11,45.0,45.0,,3D01015758,1,1.0
1056,0F0000083192,0F01056720,2018-06-07 00:00:00,2018-06-07 10:35:25,5,10922149,1,225006,22, 9,95.0,84.98,,0F01056720,1,1.0
1057,0F0000083198,0F01056724,2018-06-07 00:00:00,2018-06-07 10:52:30,5,11021565,1,238760,22,11,200.0,200.0,,0F01056724,1,1.0
1058,0F0000083200,0F01056725,2018-06-07 00:00:00,2018-06-07 10:53:37,5,11021896,1,238813,22, 8½,130.0,114.98,,0F01056725,1,1.0
1059,0F0000083202,0F01056727,2018-06-07 00:00:00,2018-06-07 11:09:58,5,10700767,1,192880,22, 9,168.0,149.98,,0F01056727,1,
1060,0F0000083204,0F01056728,2018-06-07 00:00:00,2018-06-07 11:12:40,5,10700767,-1,192880,22, 9,168.0,-149.98,0F0000083202,0F01056727,1,
1061,2I0000002253,2I01001592,2018-06-07 00:00:00,2018-06-07 12:19:28,28,11017290,1,238162,22,10,85.0,74.98,,2I01001592,1,1.0
1062,AF0000036669,AF01024972,2018-06-07 00:00:00,2018-06-07 12:50:29,5,11017185,1,238152,22, 9½,85.0,69.98,,AF01024972,1,
1063,AF0000036675,AF01024976,2018-06-07 00:00:00,2018-06-07 12:53:31,5,11017185,-1,238152,22, 9½,85.0,-69.98,AF0000036669,AF01024972,1,
1064,2I0000002262,2I01001599,2018-06-07 00:00:00,2018-06-07 13:56:40,28,11016491,1,238099,22, 9,140.0,119.98,,2I01001599,1,1.0
1065,3E0000022383,3E01015412,2018-06-07 00:00:00,2018-06-07 14:39:42,34,11022957,1,238983,22,10,80.0,69.98,,3E01015412,1,1.0
1066,3E0000022384,3E01015412,2018-06-07 00:00:00,2018-06-07 14:39:42,34,10954837,1,229854,22,10,178.0,159.98,,3E01015412,1,1.0
1067,2F0000008002,2F01005692,2018-06-07 00:00:00,2018-06-07 15:07:59,25,10928619,1,226023,22, 9,195.0,195.0,,2F01005692,1,
1068,3E0000022397,3E01015421,2018-06-07 00:00:00,2018-06-07 15:35:58,34,10903592,1,222424,22, 9,178.0,159.98,,3E01015421,1,1.0
1069,2F0000008020,2F01005704,2018-06-07 00:00:00,2018-06-07 16:36:23,25,10930883,1,226304,22,10,175.0,159.98,,2F01005704,1,1.0
1070,2F0000008021,2F01005704,2018-06-07 00:00:00,2018-06-07 16:36:23,25,11027025,1,239558,22,10,128.0,109.98,,2F01005704,1,1.0
1071,2F0000008023,2F01005705,2018-06-07 00:00:00,2018-06-07 16:37:22,25,10991589,1,234854,22,11,120.0,99.98,,2F01005705,1,1.0
1072,2I0000002274,2I01001608,2018-06-07 00:00:00,2018-06-07 17:37:28,28,10976413,1,232753,22, 9,110.0,89.98,,2I01001608,1,1.0
1073,2F0000008049,2F01005717,2018-06-07 00:00:00,2018-06-07 18:18:53,25,10877246,-1,218569,22, 8,225.0,-225.0,2F0000006342,2F01004591,3,
1074,2F0000008050,2F01005717,2018-06-07 00:00:00,2018-06-07 18:18:53,25,10976499,-1,232769,22, 8½,200.0,-200.0,2F0000006344,2F01004591,3,
1075,2F0000008051,2F01005717,2018-06-07 00:00:00,2018-06-07 18:18:53,25,10877246,1,218569,22, 8,225.0,199.98,,2F01005717,3,1.0
1076,2F0000008052,2F01005717,2018-06-07 00:00:00,2018-06-07 18:18:53,25,10976499,1,232769,22, 8½,200.0,179.98,,2F01005717,3,1.0
1077,2F0000008063,2F01005717,2018-06-07 00:00:00,2018-06-07 18:18:53,25,11017338,1,238166,22, 8,220.0,220.0,,2F01005717,3,1.0
1078,3E0000022422,3E01015438,2018-06-07 00:00:00,2018-06-07 18:29:18,34,11005314,1,236741,22,11,128.0,63.98,,3E01015438,1,1.0
1079,3E0000022437,3E01015445,2018-06-07 00:00:00,2018-06-07 19:19:26,34,10996563,1,235468,22,12,130.0,109.98,,3E01015445,1,1.0
1080,3E0000022441,3E01015448,2018-06-07 00:00:00,2018-06-07 19:58:44,34,11020088,1,238509,22,10,100.0,79.98,,3E01015448,1,1.0
1081,3E0000022448,3E01015454,2018-06-07 00:00:00,2018-06-07 20:48:06,34,10833029,1,212113,22,10½,150.0,129.98,,3E01015454,1,1.0
1082,0F0000083529,0F01056942,2018-06-08 00:00:00,2018-06-08 10:09:40,5,11027584,-1,239640,22,10,128.0,-99.98,0F0000082449,0F01056219,1,
1083,3E0000022463,3E01015465,2018-06-08 00:00:00,2018-06-08 11:09:30,34,10981823,1,233481,22, 9,128.0,109.98,,3E01015465,1,1.0
1084,3E0000022470,3E01015469,2018-06-08 00:00:00,2018-06-08 11:21:35,34,10834851,1,212399,22,10,150.0,134.98,,3E01015469,1,1.0
1085,0F0000083565,0F01056965,2018-06-08 00:00:00,2018-06-08 11:37:42,5,11014466,1,237759,22,11,42.0,42.0,,0F01056965,1,1.0
1086,0F0000083566,0F01056965,2018-06-08 00:00:00,2018-06-08 11:37:42,5,11037150,1,240867,22,13,170.0,170.0,,0F01056965,1,1.0
1087,0F0000083568,0F01056965,2018-06-08 00:00:00,2018-06-08 11:37:42,5,11014468,1,237759,22,13,42.0,42.0,,0F01056965,1,1.0
1088,1B0000040688,1B01027748,2018-06-08 00:00:00,2018-06-08 11:47:44,11,10922142,1,225005,22, 9,95.0,84.98,,1B01027748,1,1.0
